20171019,1304,155.145,155.15,155.08,155.13,77167,1,0,0
20171019,1305,155.13,155.15,155.105,155.115,60183,1,0,0
20171019,1306,155.111,155.14,155.11,155.12,38752,1,0,0
20171019,1307,155.12,155.13,155.02,155.06,84081,1,0,0
20171019,1308,155.06,155.12,155.04,155.086,59444,1,0,0
20171019,1309,155.08,155.3,155.08,155.3,111574,1,0,0
20171019,1310,155.285,155.35,155.28,155.333,74997,1,0,0
20171019,1311,155.335,155.34,155.3,155.308,45338,1,0,0
20171019,1312,155.31,155.33,155.25,155.275,50766,1,0,0
20171019,1313,155.275,155.32,155.26,155.31,36247,1,0,0
20171019,1314,155.305,155.32,155.27,155.29,29679,1,0,0
20171019,1315,155.28,155.3,155.25,155.255,26009,1,0,0
20171019,1316,155.26,155.26,155.2,155.25,68268,1,0,0
20171019,1317,155.26,155.28,155.25,155.27,39582,1,0,0
20171019,1318,155.28,155.32,155.267,155.29,46322,1,0,0
20171019,1319,155.287,155.39,155.271,155.38,52148,1,0,0
20171019,1320,155.38,155.42,155.27,155.29,72967,1,0,0
20171019,1321,155.28,155.31,155.25,155.259,36234,1,0,0
20171019,1322,155.254,155.29,155.25,155.286,41179,1,0,0
20171019,1323,155.285,155.29,155.26,155.275,27251,1,0,0
20171019,1324,155.275,155.28,155.25,155.259,24531,1,0,0
20171019,1325,155.259,155.27,155.23,155.264,47915,1,0,0
20171019,1326,155.265,155.39,155.25,155.375,100618,1,0,0
20171019,1327,155.375,155.39,155.33,155.335,52347,1,0,0
20171019,1328,155.335,155.34,155.28,155.339,35411,1,0,0
20171019,1329,155.34,155.38,155.339,155.356,39290,1,0,0
20171019,1330,155.35,155.39,155.33,155.335,42588,1,0,0
20171019,1331,155.335,155.36,155.32,155.36,44971,1,0,0
20171019,1332,155.354,155.38,155.3,155.305,85006,1,0,0
20171019,1333,155.317,155.34,155.31,155.327,55608,1,0,0
20171019,1334,155.33,155.33,155.3,155.33,37891,1,0,0
20171019,1335,155.324,155.43,155.3,155.425,37520,1,0,0
20171019,1336,155.43,155.44,155.39,155.41,46666,1,0,0
20171019,1337,155.42,155.42,155.41,155.42,33793,1,0,0
20171019,1338,155.41,155.54,155.41,155.515,122270,1,0,0
20171019,1339,155.513,155.58,155.5,155.56,60652,1,0,0
20171019,1340,155.555,155.68,155.555,155.65,92696,1,0,0
20171019,1341,155.654,155.67,155.61,155.67,46081,1,0,0
20171019,1342,155.67,155.842,155.652,155.79,141078,1,0,0
20171019,1343,155.79,155.82,155.75,155.76,71279,1,0,0
20171019,1344,155.76,155.78,155.713,155.77,55037,1,0,0
20171019,1345,155.78,155.8,155.77,155.78,57758,1,0,0
20171019,1346,155.775,155.78,155.71,155.718,37333,1,0,0
20171019,1347,155.715,155.717,155.62,155.63,46583,1,0,0
20171019,1348,155.64,155.64,155.57,155.61,40189,1,0,0
20171019,1349,155.61,155.65,155.6,155.65,24912,1,0,0
20171019,1350,155.65,155.67,155.63,155.64,51223,1,0,0
20171019,1351,155.639,155.64,155.56,155.57,47766,1,0,0
20171019,1352,155.569,155.64,155.53,155.55,60373,1,0,0
20171019,1353,155.567,155.57,155.51,155.515,49055,1,0,0
20171019,1354,155.52,155.57,155.48,155.565,54680,1,0,0
20171019,1355,155.562,155.57,155.52,155.52,22528,1,0,0
20171019,1356,155.51,155.55,155.46,155.47,42558,1,0,0
20171019,1357,155.461,155.48,155.44,155.47,67644,1,0,0
20171019,1358,155.47,155.485,155.46,155.479,32280,1,0,0
20171019,1359,155.479,155.479,155.46,155.47,21199,1,0,0
20171019,1400,155.47,155.48,155.44,155.47,26479,1,0,0
20171019,1401,155.46,155.47,155.39,155.42,67988,1,0,0
20171019,1402,155.42,155.46,155.396,155.43,61840,1,0,0
20171019,1403,155.42,155.5,155.409,155.46,46013,1,0,0
20171019,1404,155.458,155.52,155.45,155.455,30533,1,0,0
20171019,1405,155.45,155.499,155.45,155.46,31332,1,0,0
20171019,1406,155.456,155.47,155.39,155.393,44632,1,0,0
20171019,1407,155.39,155.4,155.35,155.38,36888,1,0,0
20171019,1408,155.375,155.39,155.33,155.36,49189,1,0,0
20171019,1409,155.355,155.41,155.35,155.37,42652,1,0,0
20171019,1410,155.37,155.38,155.35,155.367,29836,1,0,0
20171019,1411,155.367,155.389,155.36,155.37,27500,1,0,0
20171019,1412,155.376,155.38,155.36,155.36,38195,1,0,0
20171019,1413,155.37,155.39,155.36,155.374,25875,1,0,0
20171019,1414,155.37,155.44,155.37,155.44,49595,1,0,0
20171019,1415,155.435,155.44,155.4,155.406,31064,1,0,0
20171019,1416,155.405,155.42,155.36,155.369,52874,1,0,0
20171019,1417,155.365,155.369,155.28,155.29,64474,1,0,0
20171019,1418,155.28,155.31,155.27,155.278,32763,1,0,0
20171019,1419,155.282,155.3,155.27,155.281,29664,1,0,0
20171019,1420,155.29,155.29,155.26,155.276,33525,1,0,0
20171019,1421,155.28,155.29,155.27,155.29,23991,1,0,0
20171019,1422,155.28,155.3,155.28,155.288,39502,1,0,0
20171019,1423,155.3,155.3,155.26,155.271,30707,1,0,0
20171019,1424,155.275,155.295,155.26,155.288,37163,1,0,0
20171019,1425,155.28,155.29,155.22,155.23,62846,1,0,0
20171019,1426,155.237,155.25,155.178,155.195,57918,1,0,0
20171019,1427,155.19,155.23,155.181,155.21,41875,1,0,0
20171019,1428,155.21,155.28,155.18,155.27,50525,1,0,0
20171019,1429,155.269,155.27,155.19,155.196,30623,1,0,0
